Common_Name,Genus,Species,ItemCoordX,ItemCoordY,origin
굴참나무,Quercus,variabilis,36.03418144,126.7172211,12-L-3102
졸참나무,Quercus,serrata,36.03417481,126.7171952,12-L-3103
쪽동백나무,Styrax,obassia,36.03418292,126.7171856,12-L-3104
쇠물푸레,Fraxinus,sieboldiana,36.03420415,126.717175,12-L-3105
굴참나무,Quercus,variabilis,36.03421917,126.7171751,12-L-3106
굴참나무,Quercus,variabilis,36.0342194,126.7172018,12-L-3107
굴참나무,Quercus,variabilis,36.03419828,126.7172238,12-L-3108
소나무,Pinus,densiflora,36.03421636,126.7172771,12-L-3109
소나무,Pinus,densiflora,36.03423164,126.7173292,12-L-3110
굴참나무,Quercus,variabilis,36.0342126,126.7173561,12-L-3111
소나무,Pinus,densiflora,36.0342221,126.7173728,12-L-3112
졸참나무,Quercus,serrata,36.03421187,126.717393,12-L-3113
굴참나무,Quercus,variabilis,36.03422036,126.7174144,12-L-3114
쇠물푸레,Fraxinus,sieboldiana,36.03423406,126.7174067,12-L-3115
쇠물푸레,Fraxinus,sieboldiana,36.03424774,126.7174115,12-L-3116
쇠물푸레,Fraxinus,sieboldiana,36.03425186,126.7174143,12-L-3117
졸참나무,Quercus,serrata,36.03425134,126.717394,12-L-3118
노린재나무,Symplocos,sawafutagi,36.03422737,126.7173844,12-L-3119
물푸레나무,Fraxinus,rhynchophylla,36.03427437,126.7173841,12-L-3120
굴참나무,Quercus,variabilis,36.03428394,126.7173888,12-L-3121
소나무,Pinus,densiflora,36.03427648,126.7173799,12-L-3122
물푸레나무,Fraxinus,rhynchophylla,36.03428254,126.717371,12-L-3123
물푸레나무,Fraxinus,rhynchophylla,36.03432314,126.7173817,12-L-3124
물푸레나무,Fraxinus,rhynchophylla,36.03432952,126.7173795,12-L-3125
졸참나무,Quercus,serrata,36.03430601,126.7173639,12-L-3126
굴참나무,Quercus,variabilis,36.03429926,126.717349,12-L-3127
소나무,Pinus,densiflora,36.03430952,126.7173389,12-L-3128
굴참나무,Quercus,variabilis,36.03428947,126.7173285,12-L-3129
소나무,Pinus,densiflora,36.03426827,126.7173389,12-L-3130
소나무,Pinus,densiflora,36.03424128,126.717298,12-L-3131
굴참나무,Quercus,variabilis,36.03426548,126.7172972,12-L-3132
소나무,Pinus,densiflora,36.03427499,126.7172948,12-L-3133
소나무,Pinus,densiflora,36.03427011,126.7172526,12-L-3134
소나무,Pinus,densiflora,36.03424568,126.717257,12-L-3135
굴참나무,Quercus,variabilis,36.03424272,126.7171826,12-L-3136
졸참나무,Quercus,serrata,36.0342667,126.7171669,12-L-3137
굴참나무,Quercus,variabilis,36.0342712,126.7171683,12-L-3138
굴참나무,Quercus,variabilis,36.03426911,126.7171838,12-L-3139
소나무,Pinus,densiflora,36.03427812,126.7171939,12-L-3140
굴참나무,Quercus,variabilis,36.03428963,126.7172138,12-L-3141
소나무,Pinus,densiflora,36.0343044,126.7172082,12-L-3142
소나무,Pinus,densiflora,36.0344392,126.7171463,12-L-3143
굴참나무,Quercus,variabilis,36.0343002,126.7172798,12-L-3144
굴참나무,Quercus,variabilis,36.03430889,126.7172752,12-L-3145
소나무,Pinus,densiflora,36.03431376,126.717292,12-L-3146
소나무,Pinus,densiflora,36.03432181,126.7172782,12-L-3147
소나무,Pinus,densiflora,36.03434215,126.7173041,12-L-3148
굴참나무,Quercus,variabilis,36.03432843,126.71731,12-L-3149
굴참나무,Quercus,variabilis,36.03433277,126.7173235,12-L-3150
노린재나무,Symplocos,sawafutagi,36.03432987,126.7173381,12-L-3151
굴참나무,Quercus,variabilis,36.03433167,126.7173544,12-L-3152
느티나무,Zelkova,serrata,36.03434587,126.7173625,12-L-3153
소나무,Pinus,densiflora,36.03436154,126.7172925,12-L-3154
쇠물푸레,Fraxinus,sieboldiana,36.03435597,126.7172753,12-L-3155
쇠물푸레,Fraxinus,sieboldiana,36.03435901,126.7172687,12-L-3156
굴참나무,Quercus,variabilis,36.03435144,126.7172698,12-L-3157
굴참나무,Quercus,variabilis,36.03437643,126.7172602,12-L-3158
소나무,Pinus,densiflora,36.03437158,126.7172567,12-L-3159
쇠물푸레,Fraxinus,sieboldiana,36.03436033,126.7172464,12-L-3160
굴참나무,Quercus,variabilis,36.03434263,126.7172349,12-L-3161
소나무,Pinus,densiflora,36.03435566,126.7172088,12-L-3162
소나무,Pinus,densiflora,36.03433484,126.7171914,12-L-3163
굴참나무,Quercus,variabilis,36.03432183,126.7172145,12-L-3164
굴참나무,Quercus,variabilis,36.0343237,126.717199,12-L-3165
소나무,Pinus,densiflora,36.03430966,126.7171826,12-L-3166
쇠물푸레,Fraxinus,sieboldiana,36.03431237,126.717174,12-L-3167
소나무,Pinus,densiflora,36.03435042,126.7171325,12-L-3168
굴참나무,Quercus,variabilis,36.03437826,126.7171634,12-L-3169
소나무,Pinus,densiflora,36.03438397,126.7171773,12-L-3170
굴참나무,Quercus,variabilis,36.03437053,126.7172036,12-L-3171
소나무,Pinus,densiflora,36.03437961,126.7172237,12-L-3172
쇠물푸레,Fraxinus,sieboldiana,36.03438147,126.717235,12-L-3173
굴참나무,Quercus,variabilis,36.03439061,126.7172164,12-L-3174
소나무,Pinus,densiflora,36.03440685,126.7172364,12-L-3175
소나무,Pinus,densiflora,36.03441416,126.7172682,12-L-3176
소나무,Pinus,densiflora,36.03439526,126.717287,12-L-3177
떡갈나무,Quercus,dentata,36.03439014,126.7172856,12-L-3178
물푸레나무,Fraxinus,rhynchophylla,36.03439498,126.7172905,12-L-3179
굴참나무,Quercus,variabilis,36.03437967,126.7173122,12-L-3180
굴참나무,Quercus,variabilis,36.03441975,126.7172729,12-L-3181
굴참나무,Quercus,variabilis,36.03443094,126.7172417,12-L-3182
소나무,Pinus,densiflora,36.03444561,126.717195,12-L-3183
굴참나무,Quercus,variabilis,36.03444479,126.7171829,12-L-3184
굴참나무,Quercus,variabilis,36.03443339,126.7171911,12-L-3185
쇠물푸레,Fraxinus,sieboldiana,36.03442889,126.71718,12-L-3186
소나무,Pinus,densiflora,36.03442272,126.7171884,12-L-3187
소나무,Pinus,densiflora,36.03441861,126.7171417,12-L-3188
굴참나무,Quercus,variabilis,36.0344209,126.7171427,12-L-3189
졸참나무,Quercus,serrata,36.03291751,126.7174942,12-L-3190
감태나무,Lindera,glauca,36.03475442,126.7174408,12-L-3191
졸참나무,Quercus,serrata,36.03305767,126.7173378,12-L-3192
졸참나무,Quercus,serrata,36.03316044,126.7174136,12-L-3193
졸참나무,Quercus,serrata,36.03323811,126.717415,12-L-3194
굴참나무,Quercus,variabilis,36.03478698,126.7174264,12-L-3195
졸참나무,Quercus,serrata,36.03335747,126.7173778,12-L-3196
화살나무,Euonymus,alatus,36.03479948,126.7174698,12-L-3197
느릅나무,Ulmus,davidiana,36.03480549,126.7174675,12-L-3198
굴참나무,Quercus,variabilis,36.03481462,126.717458,12-L-3199
졸참나무,Quercus,serrata,36.03295779,126.7173728,12-L-3200
졸참나무,Quercus,serrata,36.03295834,126.7173537,12-L-3201
갈참나무,Quercus,aliena,36.0348,126.7174224,12-L-3202
졸참나무,Quercus,serrata,36.03298252,126.7174486,12-L-3203
굴참나무,Quercus,variabilis,36.03479024,126.717404,12-L-3204
굴참나무,Quercus,variabilis,36.03478979,126.7174004,12-L-3205
조록싸리,Lespedeza,maximowiczii,36.03479542,126.7173891,12-L-3206
졸참나무,Quercus,serrata,36.03302473,126.717401,12-L-3207
조록싸리,Lespedeza,maximowiczii,36.03481861,126.71739,12-L-3208
조록싸리,Lespedeza,maximowiczii,36.03483241,126.7173987,12-L-3209
조록싸리,Lespedeza,maximowiczii,36.03482489,126.7174094,12-L-3210
굴참나무,Quercus,variabilis,36.03483648,126.7174168,12-L-3211
졸참나무,Quercus,serrata,36.03306737,126.7174616,12-L-3212
졸참나무,Quercus,serrata,36.03304825,126.7173883,12-L-3213
졸참나무,Quercus,serrata,36.0330607,126.7173088,12-L-3214
굴참나무,Quercus,variabilis,36.03484205,126.717457,12-L-3215
굴참나무,Quercus,variabilis,36.03483088,126.7174718,12-L-3216
졸참나무,Quercus,serrata,36.03307608,126.7174214,12-L-3217
졸참나무,Quercus,serrata,36.033094,126.7174594,12-L-3218
졸참나무,Quercus,serrata,36.033113,126.7174469,12-L-3219
화살나무,Euonymus,alatus,36.0348379,126.7174852,12-L-3220
졸참나무,Quercus,serrata,36.03310093,126.7173943,12-L-3221
졸참나무,Quercus,serrata,36.03307815,126.717327,12-L-3222
참느릅나무,Ulmus,parvifolia,36.03487549,126.7174335,12-L-3223
화살나무,Euonymus,alatus,36.03485466,126.7174132,12-L-3224
굴참나무,Quercus,variabilis,36.03484899,126.7173872,12-L-3225
졸참나무,Quercus,serrata,36.03317834,126.7174115,12-L-3226
굴참나무,Quercus,variabilis,36.03482088,126.7173369,12-L-3227
졸참나무,Quercus,serrata,36.03315012,126.7173775,12-L-3228
굴참나무,Quercus,variabilis,36.03484921,126.71733,12-L-3229
굴피나무,Platycarya,strobilacea,36.0348478,126.7173501,12-L-3230
굴피나무,Platycarya,strobilacea,36.03486735,126.7173486,12-L-3231
굴참나무,Quercus,variabilis,36.03485847,126.7173586,12-L-3232
층층나무,Cornus,controversa,36.03486811,126.7173684,12-L-3233
층층나무,Cornus,controversa,36.03486303,126.7173798,12-L-3234
굴참나무,Quercus,variabilis,36.03485513,126.7173807,12-L-3235
굴피나무,Platycarya,strobilacea,36.03485544,126.7173962,12-L-3236
굴참나무,Quercus,variabilis,36.03486065,126.7174018,12-L-3237
굴참나무,Quercus,variabilis,36.03486527,126.7173936,12-L-3238
굴참나무,Quercus,variabilis,36.03488138,126.7173784,12-L-3239
굴참나무,Quercus,variabilis,36.03487785,126.7173778,12-L-3240
굴참나무,Quercus,variabilis,36.03488908,126.7173835,12-L-3241
느릅나무,Ulmus,davidiana,36.03489149,126.717392,12-L-3242
졸참나무,Quercus,serrata,36.03342162,126.7173497,12-L-3243
굴참나무,Quercus,variabilis,36.03488222,126.7174096,12-L-3244
굴참나무,Quercus,variabilis,36.03489772,126.7174307,12-L-3245
졸참나무,Quercus,serrata,36.03339957,126.7173918,12-L-3246
떡갈나무,Quercus,dentata,36.03490605,126.7174487,12-L-3247
굴참나무,Quercus,variabilis,36.03491093,126.7174587,12-L-3248
졸참나무,Quercus,serrata,36.03338708,126.7173716,12-L-3249
졸참나무,Quercus,serrata,36.03337648,126.7173607,12-L-3250
졸참나무,Quercus,serrata,36.03337117,126.71738,12-L-3251
굴참나무,Quercus,variabilis,36.03493679,126.7174697,12-L-3252
병꽃나무,Weigela,subsessilis,36.03492866,126.7174545,12-L-3253
굴참나무,Quercus,variabilis,36.03493587,126.7174456,12-L-3254
졸참나무,Quercus,serrata,36.03335621,126.7173538,12-L-3255
굴참나무,Quercus,variabilis,36.034931,126.7174258,12-L-3256
화살나무,Euonymus,alatus,36.03492722,126.7174234,12-L-3257
굴참나무,Quercus,variabilis,36.03493537,126.7174187,12-L-3258
감태나무,Lindera,glauca,36.03493356,126.7173899,12-L-3259
굴참나무,Quercus,variabilis,36.03492914,126.7173544,12-L-3260
쇠물푸레,Fraxinus,sieboldiana,36.03490726,126.7173777,12-L-3261
굴피나무,Platycarya,strobilacea,36.03488894,126.7173205,12-L-3262
감태나무,Lindera,glauca,36.03487231,126.7173182,12-L-3263
굴참나무,Quercus,variabilis,36.03487267,126.7172984,12-L-3264
감태나무,Lindera,glauca,36.03486261,126.7173014,12-L-3265
갈참나무,Quercus,aliena,36.03485923,126.7172835,12-L-3266
굴참나무,Quercus,variabilis,36.03486734,126.7172898,12-L-3267
굴참나무,Quercus,variabilis,36.03486521,126.7172709,12-L-3268
졸참나무,Quercus,serrata,36.03334572,126.7173832,12-L-3269
굴참나무,Quercus,variabilis,36.03488751,126.7172774,12-L-3270
떡갈나무,Quercus,dentata,36.03488644,126.7172877,12-L-3271
쪽동백나무,Styrax,obassia,36.03488116,126.7172921,12-L-3272
굴피나무,Platycarya,strobilacea,36.03489761,126.7172894,12-L-3273
쪽동백나무,Styrax,obassia,36.03490417,126.7173101,12-L-3274
굴참나무,Quercus,variabilis,36.03490466,126.7173254,12-L-3275
쪽동백나무,Styrax,obassia,36.03491738,126.717324,12-L-3276
굴참나무,Quercus,variabilis,36.03494334,126.7173701,12-L-3277
졸참나무,Quercus,serrata,36.03333141,126.7173759,12-L-3278
굴참나무,Quercus,variabilis,36.03496105,126.7173867,12-L-3279
졸참나무,Quercus,serrata,36.03333349,126.7173549,12-L-3280
졸참나무,Quercus,serrata,36.03331951,126.7173638,12-L-3281
굴참나무,Quercus,variabilis,36.03499598,126.7174597,12-L-3282
졸참나무,Quercus,serrata,36.03295003,126.7175026,12-L-3283
굴참나무,Quercus,variabilis,36.03498481,126.7174634,12-L-3284
졸참나무,Quercus,serrata,36.03295648,126.7174892,12-L-3285
